gare de depart,gare d'arrivee,date de voyage,heure de depart,heure d'arrivee,prix,correspondance 1,correspondance 2,correspondance 3,correspondance 4
AGADIR (SUPRAT.),MARTIL,01/08/2024,11h14,23h00,555 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,correspondance 2 : 18h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 19h00,correspondance 3 : 21h10 à Station TANGER VILLE - correspondance 20 Min - départ 21h30,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,00h35,10h37,315 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,04h30,14h37,315 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,06h30,16h37,315 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,08h30,18h40,330 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,09h16,19h40,315 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,09h30,19h40,315 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,11h14,21h40,315 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MEKNES,01/08/2024,13h31,23h34,315 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MIDELT (SUPRAT.),01/08/2024,,,,,,,
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,00h35,07h48,265 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,04h30,11h48,306 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,06h30,13h48,306 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,08h30,15h48,321 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,09h16,16h48,306 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,09h30,16h48,306 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,11h14,18h48,306 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,13h31,20h48,265 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),MOHAMMEDIA,01/08/2024,16h30,00h11,292 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),OUJDA,01/08/2024,00h35,10h57,322 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),OUJDA,01/08/2024,04h30,14h58,322 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),OUJDA,01/08/2024,06h30,17h00,322 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),OUJDA,01/08/2024,08h30,19h01,337 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,00h35,11h29,550 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,correspondance 2 : 07h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 08h00,correspondance 3 : 10h10 à Station TANGER VILLE - correspondance 20 Min - départ 10h30,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,04h30,15h29,550 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,correspondance 2 : 11h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 12h00,correspondance 3 : 14h10 à Station TANGER VILLE - correspondance 20 Min - départ 14h30,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,06h30,17h29,550 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,correspondance 2 : 13h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 14h00,correspondance 3 : 16h10 à Station TANGER VILLE - correspondance 20 Min - départ 16h30,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,09h16,20h09,550 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,correspondance 2 : 16h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 17h00,correspondance 3 : 19h10 à Station TANGER VILLE - correspondance 20 Min - départ 19h30,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,09h30,20h09,550 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,correspondance 2 : 16h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 17h00,correspondance 3 : 19h10 à Station TANGER VILLE - correspondance 20 Min - départ 19h30,pas de correspondance
AGADIR (SUPRAT.),TETOUAN SUPRATOURS,01/08/2024,11h14,22h29,550 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,correspondance 2 : 18h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 19h00,correspondance 3 : 21h10 à Station TANGER VILLE - correspondance 20 Min - départ 21h30,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,00h35,08h19,290 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,04h30,12h19,335 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,06h30,14h19,335 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,08h30,16h19,350 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,09h16,17h19,335 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,09h30,17h19,335 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,11h14,19h19,335 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,13h31,21h19,290 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT AGDAL,01/08/2024,16h30,00h48,320 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,00h35,08h24,290 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,04h30,12h24,335 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,06h30,14h24,335 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,08h30,16h24,350 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,09h16,17h24,335 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,09h30,17h24,335 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,11h14,19h24,335 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,13h31,21h24,290 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),RABAT VILLE,01/08/2024,16h30,00h56,320 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SAFI,01/08/2024,,,,,,,
AGADIR (SUPRAT.),SALE,01/08/2024,00h35,08h36,290 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,04h30,12h36,335 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,06h30,14h36,335 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,08h30,16h36,350 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,09h16,17h36,335 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,09h30,17h36,335 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,11h14,19h36,335 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,13h31,21h36,290 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SALE,01/08/2024,16h30,01h10,320 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,00h35,06h38,221 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,04h30,10h38,248 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,06h30,12h38,248 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,08h30,14h38,263 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,09h16,15h38,248 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,09h30,15h38,248 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,11h14,17h38,248 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,13h31,19h38,221 DH,correspondance 1 : 17h30 à Station MARRAKECH - correspondance 20 Min - départ 17h50,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),SETTAT,01/08/2024,16h30,22h47,239 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,00h35,10h10,495 DH,correspondance 1 : 04h00 à Station MARRAKECH - correspondance 50 Min - départ 04h50,correspondance 2 : 07h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 08h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,04h30,14h10,495 DH,correspondance 1 : 08h30 à Station MARRAKECH - correspondance 20 Min - départ 08h50,correspondance 2 : 11h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 12h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,06h30,16h10,495 DH,correspondance 1 : 10h30 à Station MARRAKECH - correspondance 20 Min - départ 10h50,correspondance 2 : 13h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 14h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,08h30,18h10,510 DH,correspondance 1 : 12h30 à Station MARRAKECH - correspondance 20 Min - départ 12h50,correspondance 2 : 15h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 16h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,09h16,19h10,495 DH,correspondance 1 : 13h30 à Station MARRAKECH - correspondance 20 Min - départ 13h50,correspondance 2 : 16h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 17h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,09h30,19h10,495 DH,correspondance 1 : 13h01 à Station MARRAKECH - correspondance 49 Min - départ 13h50,correspondance 2 : 16h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 17h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,11h14,21h10,495 DH,correspondance 1 : 15h30 à Station MARRAKECH - correspondance 20 Min - départ 15h50,correspondance 2 : 18h28 à Station CASA VOYAGEURS - correspondance 32 Min - départ 19h00,pas de correspondance,pas de correspondance
AGADIR (SUPRAT.),TANGER,01/08/2024,16h30,06h19,371 DH,correspondance 1 : 20h30 à Station MARRAKECH - correspondance 30 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ADDAKHLA SUPRATOURS,01/08/2024,19h31,20h30,715 DH,correspondance 1 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,10h31,15h14,190 DH,correspondance 1 : 11h14 à Station MARRAKECH - correspondance 31 Min - départ 11h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,11h31,16h14,190 DH,correspondance 1 : 12h14 à Station MARRAKECH - correspondance 31 Min - départ 12h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,12h31,18h15,190 DH,correspondance 1 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,14h31,19h15,205 DH,correspondance 1 : 15h14 à Station MARRAKECH - correspondance 31 Min - départ 15h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,15h31,20h15,190 DH,correspondance 1 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,17h31,22h15,190 DH,correspondance 1 : 18h14 à Station MARRAKECH - correspondance 31 Min - départ 18h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,19h31,00h28,190 DH,correspondance 1 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,AGADIR (SUPRAT.),01/08/2024,21h31,02h30,190 DH,correspondance 1 : 22h14 à Station MARRAKECH - correspondance 31 Min - départ 22h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA PORT,01/08/2024,,,,,,,
BENGUERIR,CASA VOYAGEURS,01/08/2024,05h35,07h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,06h35,08h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,07h35,09h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,08h35,10h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,09h35,11h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,10h35,12h28,85 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,11h35,13h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,12h35,14h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,13h35,15h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,14h35,16h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,15h35,17h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,16h35,18h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,17h35,19h28,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,18h35,20h28,85 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,CASA VOYAGEURS,01/08/2024,19h45,21h38,113 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,06h35,10h10,155 DH,correspondance 1 : 08h20 à Station Casa Oasis - correspondance 34 Min - départ 08h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,08h35,12h05,155 DH,correspondance 1 : 10h20 à Station Casa Oasis - correspondance 34 Min - départ 10h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,10h35,14h05,125 DH,correspondance 1 : 12h20 à Station Casa Oasis - correspondance 34 Min - départ 12h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,12h35,16h08,155 DH,correspondance 1 : 14h20 à Station Casa Oasis - correspondance 34 Min - départ 14h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,14h35,18h07,155 DH,correspondance 1 : 16h20 à Station Casa Oasis - correspondance 31 Min - départ 16h51,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,15h35,19h05,155 DH,correspondance 1 : 17h20 à Station Casa Oasis - correspondance 34 Min - départ 17h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,16h35,20h10,155 DH,correspondance 1 : 18h20 à Station Casa Oasis - correspondance 34 Min - départ 18h54,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,EL JADIDA,01/08/2024,17h35,21h00,155 DH,correspondance 1 : 19h20 à Station Casa Oasis - correspondance 38 Min - départ 19h58,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ESSAOUIRA SUPRATOURS,01/08/2024,12h31,17h45,155 DH,correspondance 1 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ESSAOUIRA SUPRATOURS,01/08/2024,13h31,17h45,155 DH,correspondance 1 : 14h14 à Station MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ESSAOUIRA SUPRATOURS,01/08/2024,14h31,19h45,155 DH,correspondance 1 : 15h14 à Station MARRAKECH - correspondance 01h31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ESSAOUIRA SUPRATOURS,01/08/2024,15h31,19h45,155 DH,correspondance 1 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,ESSAOUIRA SUPRATOURS,01/08/2024,17h31,22h00,155 DH,correspondance 1 : 18h14 à Station MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,05h35,11h17,172 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,06h35,12h20,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,07h35,13h20,190 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,08h35,14h20,172 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,09h35,15h20,190 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,10h35,16h20,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,11h35,17h22,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,12h35,18h25,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,13h35,19h23,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,14h35,20h25,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,15h35,21h23,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,16h35,22h20,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,17h35,23h20,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,FES,01/08/2024,18h35,00h12,207 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,GUELMIMA,01/08/2024,,,,,,,
BENGUERIR,KENITRA,01/08/2024,05h35,08h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,06h35,09h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,07h35,10h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,08h35,11h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,09h35,12h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,10h35,13h59,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,11h35,14h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,12h35,15h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,13h35,16h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,14h35,17h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,15h35,18h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,16h35,19h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,17h35,20h59,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,18h35,21h59,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
BENGUERIR,KENITRA,01/08/2024,19h45,23h09,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
